,state,vmt_arterial_rural,date,vmt_arterial_urban,vmt_all
402,Nevada,313.0,2003-04-01 00:00:00,833.0,1474.0
403,New Mexico,747.0,2003-04-01 00:00:00,534.0,1870.0
404,Oregon,933.0,2003-04-01 00:00:00,1020.0,2688.0
405,Utah,549.0,2003-04-01 00:00:00,948.0,2069.0
406,Washington,928.0,2003-04-01 00:00:00,2489.0,4437.0
407,Wyoming,335.0,2003-04-01 00:00:00,109.0,691.0
408,Connecticut,160.0,2004-03-01 00:00:00,1820.0,2562.0
409,Maine,511.0,2004-03-01 00:00:00,238.0,1219.0
410,Massachusetts,532.0,2004-03-01 00:00:00,2912.0,4435.0
411,New Hampshire,383.0,2004-03-01 00:00:00,365.0,1044.0
412,New Jersey,797.0,2004-03-01 00:00:00,3794.0,5985.0
413,New York,1490.0,2004-03-01 00:00:00,6310.0,11408.0
414,Pennsylvania,2405.0,2004-03-01 00:00:00,3696.0,8331.0
415,Rhode Island,54.0,2004-03-01 00:00:00,469.0,608.0
416,Vermont,244.0,2004-03-01 00:00:00,102.0,1465.0
417,Delaware,193.0,2004-03-01 00:00:00,299.0,731.0
418,District of Columbia,0.0,2004-03-01 00:00:00,237.0,313.0
419,Florida,3182.0,2004-03-01 00:00:00,7603.0,16740.0
420,Georgia,2580.0,2004-03-01 00:00:00,3840.0,9805.0
421,Maryland,988.0,2004-03-01 00:00:00,2725.0,4625.0
422,North Carolina,2245.0,2004-03-01 00:00:00,2806.0,8171.0
423,South Carolina,1882.0,2004-03-01 00:00:00,1290.0,4391.0
424,Virginia,2078.0,2004-03-01 00:00:00,3065.0,6886.0
425,West Virginia,811.0,2004-03-01 00:00:00,375.0,1729.0
426,Illinois,1780.0,2004-03-01 00:00:00,4827.0,8820.0
427,Indiana,1568.0,2004-03-01 00:00:00,2290.0,6164.0
428,Iowa,1070.0,2004-03-01 00:00:00,702.0,2454.0
429,Kansas,907.0,2004-03-01 00:00:00,900.0,2437.0
430,Michigan,1877.0,2004-03-01 00:00:00,4329.0,8332.0
431,Minnesota,1316.0,2004-03-01 00:00:00,1828.0,4436.0
432,Missouri,1707.0,2004-03-01 00:00:00,2219.0,5663.0
433,Nebraska,748.0,2004-03-01 00:00:00,479.0,1588.0
434,North Dakota,284.0,2004-03-01 00:00:00,106.0,564.0
435,Ohio,1935.0,2004-03-01 00:00:00,3985.0,9121.0
436,South Dakota,378.0,2004-03-01 00:00:00,118.0,649.0
437,Wisconsin,1738.0,2004-03-01 00:00:00,1620.0,4958.0
438,Alabama,1515.0,2004-03-01 00:00:00,1659.0,5124.0
439,Arkansas,1033.0,2004-03-01 00:00:00,773.0,2635.0
440,Kentucky,1323.0,2004-03-01 00:00:00,1336.0,4005.0
441,Louisiana,1087.0,2004-03-01 00:00:00,1445.0,3659.0
442,Mississippi,1229.0,2004-03-01 00:00:00,678.0,3281.0
443,Oklahoma,1184.0,2004-03-01 00:00:00,1501.0,4024.0
444,Tennessee,1813.0,2004-03-01 00:00:00,2520.0,6040.0
445,Texas,4534.0,2004-03-01 00:00:00,10848.0,20013.0
446,Alaska,101.0,2004-03-01 00:00:00,146.0,386.0
447,Arizona,1006.0,2004-03-01 00:00:00,2369.0,4602.0
448,California,3892.0,2004-03-01 00:00:00,18978.0,27710.0
449,Colorado,1158.0,2004-03-01 00:00:00,2154.0,4161.0
450,Hawaii,145.0,2004-03-01 00:00:00,339.0,728.0
451,Idaho,423.0,2004-03-01 00:00:00,336.0,1173.0
452,Montana,454.0,2004-03-01 00:00:00,140.0,866.0
453,Nevada,344.0,2004-03-01 00:00:00,860.0,1562.0
454,New Mexico,804.0,2004-03-01 00:00:00,594.0,2025.0
455,Oregon,982.0,2004-03-01 00:00:00,1087.0,2856.0
456,Utah,555.0,2004-03-01 00:00:00,932.0,2087.0
457,Washington,915.0,2004-03-01 00:00:00,2291.0,4236.0
458,Wyoming,337.0,2004-03-01 00:00:00,107.0,683.0
459,Connecticut,172.0,2003-05-01 00:00:00,1946.0,2744.0
460,Maine,544.0,2003-05-01 00:00:00,235.0,1291.0
461,Massachusetts,549.0,2003-05-01 00:00:00,2969.0,4539.0
462,New Hampshire,390.0,2003-05-01 00:00:00,373.0,1061.0
463,New Jersey,791.0,2003-05-01 00:00:00,3835.0,6052.0
464,New York,1703.0,2003-05-01 00:00:00,6396.0,11779.0
465,Pennsylvania,2702.0,2003-05-01 00:00:00,3969.0,9042.0
466,Rhode Island,67.0,2003-05-01 00:00:00,572.0,744.0
467,Vermont,253.0,2003-05-01 00:00:00,110.0,1323.0
468,Delaware,221.0,2003-05-01 00:00:00,330.0,821.0
469,District of Columbia,0.0,2003-05-01 00:00:00,242.0,319.0
470,Florida,2755.0,2003-05-01 00:00:00,6959.0,15265.0
471,Georgia,2446.0,2003-05-01 00:00:00,3844.0,9520.0
472,Maryland,1046.0,2003-05-01 00:00:00,2814.0,4824.0
473,North Carolina,2233.0,2003-05-01 00:00:00,2846.0,8251.0
474,South Carolina,1913.0,2003-05-01 00:00:00,1224.0,4361.0
475,Virginia,2222.0,2003-05-01 00:00:00,3174.0,6985.0
476,West Virginia,752.0,2003-05-01 00:00:00,386.0,1750.0
477,Illinois,2016.0,2003-05-01 00:00:00,5317.0,9955.0
478,Indiana,1726.0,2003-05-01 00:00:00,2375.0,6621.0
479,Iowa,1222.0,2003-05-01 00:00:00,773.0,2862.0
480,Kansas,979.0,2003-05-01 00:00:00,864.0,2539.0
481,Michigan,2068.0,2003-05-01 00:00:00,4347.0,8706.0
482,Minnesota,1549.0,2003-05-01 00:00:00,1874.0,4853.0
483,Missouri,2049.0,2003-05-01 00:00:00,2334.0,6324.0
484,Nebraska,801.0,2003-05-01 00:00:00,490.0,1686.0
485,North Dakota,318.0,2003-05-01 00:00:00,117.0,656.0
486,Ohio,2135.0,2003-05-01 00:00:00,4264.0,9599.0
487,South Dakota,435.0,2003-05-01 00:00:00,153.0,802.0
488,Wisconsin,2061.0,2003-05-01 00:00:00,1541.0,5226.0
489,Alabama,1501.0,2003-05-01 00:00:00,1641.0,5047.0
490,Arkansas,1138.0,2003-05-01 00:00:00,789.0,2692.0
491,Kentucky,1423.0,2003-05-01 00:00:00,1415.0,4325.0
492,Louisiana,1176.0,2003-05-01 00:00:00,1443.0,3805.0
493,Mississippi,1232.0,2003-05-01 00:00:00,695.0,3287.0
494,Oklahoma,1241.0,2003-05-01 00:00:00,1464.0,4074.0
495,Tennessee,1854.0,2003-05-01 00:00:00,2496.0,5884.0
496,Texas,4376.0,2003-05-01 00:00:00,10213.0,19112.0
497,Alaska,140.0,2003-05-01 00:00:00,185.0,498.0
498,Arizona,1009.0,2003-05-01 00:00:00,2327.0,4599.0
499,California,4323.0,2003-05-01 00:00:00,18784.0,27991.0
500,Colorado,1095.0,2003-05-01 00:00:00,1856.0,3765.0
501,Hawaii,141.0,2003-05-01 00:00:00,336.0,731.0
502,Idaho,463.0,2003-05-01 00:00:00,349.0,1238.0
503,Montana,542.0,2003-05-01 00:00:00,150.0,957.0
504,Nevada,388.0,2003-05-01 00:00:00,893.0,1661.0
505,New Mexico,808.0,2003-05-01 00:00:00,557.0,2026.0
506,Oregon,1061.0,2003-05-01 00:00:00,1090.0,3072.0
507,Utah,613.0,2003-05-01 00:00:00,931.0,2131.0
508,Washington,1048.0,2003-05-01 00:00:00,2723.0,4926.0
509,Wyoming,395.0,2003-05-01 00:00:00,117.0,777.0
510,Connecticut,162.0,2004-04-01 00:00:00,1872.0,2633.0
511,Maine,529.0,2004-04-01 00:00:00,225.0,1220.0
512,Massachusetts,555.0,2004-04-01 00:00:00,2890.0,4405.0
513,New Hampshire,389.0,2004-04-01 00:00:00,358.0,1042.0
514,New Jersey,824.0,2004-04-01 00:00:00,3613.0,5812.0
515,New York,1514.0,2004-04-01 00:00:00,6004.0,10844.0
516,Pennsylvania,2557.0,2004-04-01 00:00:00,3715.0,8627.0
517,Rhode Island,62.0,2004-04-01 00:00:00,500.0,655.0
518,Vermont,233.0,2004-04-01 00:00:00,105.0,567.0
519,Delaware,210.0,2004-04-01 00:00:00,309.0,770.0
520,District of Columbia,0.0,2004-04-01 00:00:00,229.0,301.0
521,Florida,2978.0,2004-04-01 00:00:00,7150.0,15839.0
522,Georgia,2654.0,2004-04-01 00:00:00,3993.0,9738.0
523,Maryland,991.0,2004-04-01 00:00:00,2663.0,4565.0
524,North Carolina,2218.0,2004-04-01 00:00:00,2679.0,7900.0
525,South Carolina,1923.0,2004-04-01 00:00:00,1247.0,4393.0
526,Virginia,2093.0,2004-04-01 00:00:00,3145.0,6863.0
527,West Virginia,788.0,2004-04-01 00:00:00,379.0,1736.0
528,Illinois,1804.0,2004-04-01 00:00:00,5000.0,9193.0
529,Indiana,1723.0,2004-04-01 00:00:00,2388.0,6494.0
530,Iowa,1154.0,2004-04-01 00:00:00,748.0,2675.0
531,Kansas,897.0,2004-04-01 00:00:00,877.0,2399.0
532,Michigan,1923.0,2004-04-01 00:00:00,4284.0,8346.0
533,Minnesota,1454.0,2004-04-01 00:00:00,1854.0,4611.0
534,Missouri,1619.0,2004-04-01 00:00:00,2005.0,5430.0
535,Nebraska,748.0,2004-04-01 00:00:00,479.0,1603.0
536,North Dakota,317.0,2004-04-01 00:00:00,115.0,636.0
537,Ohio,2041.0,2004-04-01 00:00:00,4034.0,9222.0
538,South Dakota,399.0,2004-04-01 00:00:00,126.0,704.0
539,Wisconsin,1820.0,2004-04-01 00:00:00,1552.0,4976.0
540,Alabama,1524.0,2004-04-01 00:00:00,1645.0,5158.0
541,Arkansas,1030.0,2004-04-01 00:00:00,763.0,2509.0
542,Kentucky,1327.0,2004-04-01 00:00:00,1378.0,4047.0
543,Louisiana,1118.0,2004-04-01 00:00:00,1389.0,3642.0
544,Mississippi,1229.0,2004-04-01 00:00:00,687.0,3287.0
545,Oklahoma,1192.0,2004-04-01 00:00:00,1397.0,3873.0
546,Tennessee,1804.0,2004-04-01 00:00:00,2612.0,5936.0
547,Texas,4351.0,2004-04-01 00:00:00,9990.0,18813.0
548,Alaska,109.0,2004-04-01 00:00:00,172.0,437.0
549,Arizona,1034.0,2004-04-01 00:00:00,2519.0,4835.0
550,California,4206.0,2004-04-01 00:00:00,19381.0,28583.0
551,Colorado,1005.0,2004-04-01 00:00:00,1878.0,3666.0
552,Hawaii,136.0,2004-04-01 00:00:00,356.0,752.0
553,Idaho,432.0,2004-04-01 00:00:00,350.0,1188.0
554,Montana,485.0,2004-04-01 00:00:00,151.0,928.0
555,Nevada,335.0,2004-04-01 00:00:00,876.0,1556.0
556,New Mexico,770.0,2004-04-01 00:00:00,544.0,1916.0
557,Oregon,998.0,2004-04-01 00:00:00,1060.0,2841.0
558,Utah,586.0,2004-04-01 00:00:00,962.0,2148.0
559,Washington,991.0,2004-04-01 00:00:00,2585.0,4662.0
560,Wyoming,351.0,2004-04-01 00:00:00,112.0,711.0
561,Connecticut,175.0,2003-06-01 00:00:00,1889.0,2661.0
562,Maine,572.0,2003-06-01 00:00:00,245.0,1329.0
563,Massachusetts,553.0,2003-06-01 00:00:00,3115.0,4727.0
564,New Hampshire,454.0,2003-06-01 00:00:00,380.0,1147.0
565,New Jersey,762.0,2003-06-01 00:00:00,3970.0,6183.0
566,New York,1686.0,2003-06-01 00:00:00,6315.0,11552.0
567,Pennsylvania,2700.0,2003-06-01 00:00:00,3948.0,9136.0
568,Rhode Island,68.0,2003-06-01 00:00:00,573.0,747.0
569,Vermont,265.0,2003-06-01 00:00:00,108.0,629.0
570,Delaware,233.0,2003-06-01 00:00:00,337.0,847.0
571,District of Columbia,0.0,2003-06-01 00:00:00,240.0,314.0
572,Florida,2743.0,2003-06-01 00:00:00,7140.0,15239.0
573,Georgia,2321.0,2003-06-01 00:00:00,3700.0,9144.0
574,Maryland,1066.0,2003-06-01 00:00:00,2735.0,4742.0
575,North Carolina,2280.0,2003-06-01 00:00:00,2792.0,8233.0
576,South Carolina,1868.0,2003-06-01 00:00:00,1209.0,4250.0
577,Virginia,2178.0,2003-06-01 00:00:00,3145.0,6912.0
578,West Virginia,790.0,2003-06-01 00:00:00,392.0,1752.0
579,Illinois,2109.0,2003-06-01 00:00:00,5170.0,9946.0
580,Indiana,1611.0,2003-06-01 00:00:00,2228.0,6319.0
581,Iowa,1226.0,2003-06-01 00:00:00,734.0,2773.0
582,Kansas,956.0,2003-06-01 00:00:00,833.0,2455.0
583,Michigan,2109.0,2003-06-01 00:00:00,4355.0,8735.0
584,Minnesota,1586.0,2003-06-01 00:00:00,1877.0,4938.0
585,Missouri,1931.0,2003-06-01 00:00:00,2245.0,6099.0
586,Nebraska,798.0,2003-06-01 00:00:00,475.0,1684.0
587,North Dakota,325.0,2003-06-01 00:00:00,116.0,688.0
588,Ohio,2116.0,2003-06-01 00:00:00,4061.0,9368.0
589,South Dakota,471.0,2003-06-01 00:00:00,141.0,847.0
590,Wisconsin,2102.0,2003-06-01 00:00:00,1626.0,5509.0
591,Alabama,1543.0,2003-06-01 00:00:00,1596.0,5006.0
592,Arkansas,1130.0,2003-06-01 00:00:00,735.0,2520.0
593,Kentucky,1354.0,2003-06-01 00:00:00,1385.0,4076.0
594,Louisiana,1203.0,2003-06-01 00:00:00,1418.0,3786.0
595,Mississippi,1217.0,2003-06-01 00:00:00,687.0,3239.0
596,Oklahoma,1246.0,2003-06-01 00:00:00,1397.0,3965.0
597,Tennessee,2018.0,2003-06-01 00:00:00,2421.0,5992.0
598,Texas,4422.0,2003-06-01 00:00:00,9813.0,18705.0
599,Alaska,151.0,2003-06-01 00:00:00,167.0,474.0
600,Arizona,1129.0,2003-06-01 00:00:00,2423.0,4892.0
601,California,3985.0,2003-06-01 00:00:00,20231.0,29196.0
602,Colorado,1107.0,2003-06-01 00:00:00,1690.0,3563.0
603,Hawaii,131.0,2003-06-01 00:00:00,336.0,710.0
604,Idaho,496.0,2003-06-01 00:00:00,358.0,1302.0
605,Montana,633.0,2003-06-01 00:00:00,165.0,1103.0
606,Nevada,378.0,2003-06-01 00:00:00,779.0,1510.0
607,New Mexico,803.0,2003-06-01 00:00:00,533.0,1937.0
608,Oregon,1125.0,2003-06-01 00:00:00,1073.0,3142.0
609,Utah,642.0,2003-06-01 00:00:00,902.0,2127.0
610,Washington,1072.0,2003-06-01 00:00:00,2663.0,4878.0
611,Wyoming,448.0,2003-06-01 00:00:00,106.0,819.0
612,Connecticut,179.0,2004-05-01 00:00:00,1943.0,2738.0
613,Maine,524.0,2004-05-01 00:00:00,215.0,1237.0
614,Massachusetts,499.0,2004-05-01 00:00:00,2730.0,4173.0
615,New Hampshire,394.0,2004-05-01 00:00:00,367.0,1059.0
616,New Jersey,815.0,2004-05-01 00:00:00,3820.0,6077.0
617,New York,1702.0,2004-05-01 00:00:00,6365.0,11717.0
618,Pennsylvania,2735.0,2004-05-01 00:00:00,3885.0,9019.0
619,Rhode Island,63.0,2004-05-01 00:00:00,552.0,715.0
620,Vermont,252.0,2004-05-01 00:00:00,109.0,1317.0
621,Delaware,240.0,2004-05-01 00:00:00,337.0,859.0
622,District of Columbia,0.0,2004-05-01 00:00:00,246.0,325.0
623,Florida,2824.0,2004-05-01 00:00:00,7078.0,15541.0
624,Georgia,2413.0,2004-05-01 00:00:00,3832.0,9498.0
625,Maryland,1088.0,2004-05-01 00:00:00,2819.0,4888.0
626,North Carolina,2276.0,2004-05-01 00:00:00,2767.0,8123.0
627,South Carolina,1981.0,2004-05-01 00:00:00,1210.0,4423.0
628,Virginia,2286.0,2004-05-01 00:00:00,3230.0,7191.0
629,West Virginia,766.0,2004-05-01 00:00:00,386.0,1759.0
630,Illinois,2054.0,2004-05-01 00:00:00,5141.0,9810.0
631,Indiana,1738.0,2004-05-01 00:00:00,2307.0,6461.0
632,Iowa,1226.0,2004-05-01 00:00:00,756.0,2812.0
633,Kansas,960.0,2004-05-01 00:00:00,860.0,2514.0
634,Michigan,2006.0,2004-05-01 00:00:00,4231.0,8452.0
635,Minnesota,1581.0,2004-05-01 00:00:00,1758.0,4743.0
636,Missouri,2051.0,2004-05-01 00:00:00,2250.0,6194.0
637,Nebraska,817.0,2004-05-01 00:00:00,464.0,1672.0
638,North Dakota,320.0,2004-05-01 00:00:00,117.0,646.0
639,Ohio,2127.0,2004-05-01 00:00:00,4245.0,9748.0
640,South Dakota,429.0,2004-05-01 00:00:00,154.0,791.0
641,Wisconsin,2050.0,2004-05-01 00:00:00,1485.0,5137.0
642,Alabama,1518.0,2004-05-01 00:00:00,1612.0,5021.0
643,Arkansas,1134.0,2004-05-01 00:00:00,785.0,2687.0
644,Kentucky,1400.0,2004-05-01 00:00:00,1408.0,4261.0
645,Louisiana,1170.0,2004-05-01 00:00:00,1431.0,3783.0
646,Mississippi,1229.0,2004-05-01 00:00:00,665.0,3274.0
647,Oklahoma,1245.0,2004-05-01 00:00:00,1429.0,4055.0
648,Tennessee,1892.0,2004-05-01 00:00:00,2672.0,6106.0
649,Texas,4357.0,2004-05-01 00:00:00,10164.0,19030.0
650,Alaska,139.0,2004-05-01 00:00:00,182.0,493.0
651,Arizona,1029.0,2004-05-01 00:00:00,2394.0,4732.0
652,California,4576.0,2004-05-01 00:00:00,19458.0,28972.0
653,Colorado,1094.0,2004-05-01 00:00:00,1912.0,3836.0
654,Hawaii,127.0,2004-05-01 00:00:00,339.0,718.0
655,Idaho,466.0,2004-05-01 00:00:00,341.0,1245.0
656,Montana,539.0,2004-05-01 00:00:00,149.0,953.0
657,Nevada,403.0,2004-05-01 00:00:00,905.0,1701.0
658,New Mexico,801.0,2004-05-01 00:00:00,559.0,2026.0
659,Oregon,1097.0,2004-05-01 00:00:00,1114.0,3152.0
660,Utah,615.0,2004-05-01 00:00:00,925.0,2124.0
661,Washington,1035.0,2004-05-01 00:00:00,2608.0,4764.0
662,Wyoming,399.0,2004-05-01 00:00:00,117.0,788.0
663,Connecticut,193.0,2003-07-01 00:00:00,2029.0,2826.0
664,Maine,620.0,2003-07-01 00:00:00,269.0,1426.0
665,Massachusetts,618.0,2003-07-01 00:00:00,3247.0,4999.0
666,New Hampshire,498.0,2003-07-01 00:00:00,380.0,1220.0
667,New Jersey,852.0,2003-07-01 00:00:00,3658.0,5975.0
668,New York,1930.0,2003-07-01 00:00:00,6481.0,12274.0
669,Pennsylvania,2947.0,2003-07-01 00:00:00,4133.0,9709.0
670,Rhode Island,78.0,2003-07-01 00:00:00,563.0,756.0
671,Vermont,299.0,2003-07-01 00:00:00,113.0,711.0
672,Delaware,265.0,2003-07-01 00:00:00,361.0,933.0
673,District of Columbia,0.0,2003-07-01 00:00:00,260.0,338.0
674,Florida,2873.0,2003-07-01 00:00:00,7439.0,15799.0
675,Georgia,2604.0,2003-07-01 00:00:00,3711.0,9391.0
676,Maryland,1132.0,2003-07-01 00:00:00,2748.0,4821.0
677,North Carolina,2378.0,2003-07-01 00:00:00,2907.0,8369.0
678,South Carolina,2068.0,2003-07-01 00:00:00,1212.0,4504.0
679,Virginia,2359.0,2003-07-01 00:00:00,3294.0,7323.0
680,West Virginia,821.0,2003-07-01 00:00:00,388.0,1768.0
681,Illinois,2033.0,2003-07-01 00:00:00,4793.0,9462.0
682,Indiana,1906.0,2003-07-01 00:00:00,2262.0,6539.0
683,Iowa,1297.0,2003-07-01 00:00:00,750.0,2839.0
684,Kansas,938.0,2003-07-01 00:00:00,860.0,2534.0
685,Michigan,2256.0,2003-07-01 00:00:00,4433.0,9029.0
686,Minnesota,1713.0,2003-07-01 00:00:00,1939.0,5088.0
687,Missouri,2148.0,2003-07-01 00:00:00,2299.0,6431.0
688,Nebraska,832.0,2003-07-01 00:00:00,487.0,1768.0
689,North Dakota,379.0,2003-07-01 00:00:00,135.0,777.0
690,Ohio,2277.0,2003-07-01 00:00:00,4145.0,9861.0
691,South Dakota,502.0,2003-07-01 00:00:00,148.0,908.0
692,Wisconsin,2235.0,2003-07-01 00:00:00,1710.0,5812.0
693,Alabama,1696.0,2003-07-01 00:00:00,1620.0,5277.0
694,Arkansas,1230.0,2003-07-01 00:00:00,823.0,2825.0
695,Kentucky,1422.0,2003-07-01 00:00:00,1457.0,4264.0
696,Louisiana,1289.0,2003-07-01 00:00:00,1490.0,4050.0
697,Mississippi,1272.0,2003-07-01 00:00:00,682.0,3298.0
698,Oklahoma,1364.0,2003-07-01 00:00:00,1482.0,4228.0
699,Tennessee,2204.0,2003-07-01 00:00:00,2556.0,6402.0
700,Texas,4659.0,2003-07-01 00:00:00,10037.0,19453.0
701,Alaska,168.0,2003-07-01 00:00:00,170.0,498.0
702,Arizona,1118.0,2003-07-01 00:00:00,2058.0,4304.0
703,California,4759.0,2003-07-01 00:00:00,19448.0,29337.0
704,Colorado,1167.0,2003-07-01 00:00:00,1821.0,3792.0
705,Hawaii,133.0,2003-07-01 00:00:00,332.0,694.0
706,Idaho,546.0,2003-07-01 00:00:00,362.0,1400.0
707,Montana,705.0,2003-07-01 00:00:00,159.0,1182.0
708,Nevada,435.0,2003-07-01 00:00:00,783.0,1643.0
709,New Mexico,870.0,2003-07-01 00:00:00,563.0,2178.0
710,Oregon,1225.0,2003-07-01 00:00:00,1132.0,3471.0
711,Utah,700.0,2003-07-01 00:00:00,962.0,2257.0
712,Washington,1188.0,2003-07-01 00:00:00,2795.0,5280.0
713,Wyoming,513.0,2003-07-01 00:00:00,118.0,909.0
714,Connecticut,178.0,2004-06-01 00:00:00,1916.0,2701.0
715,Maine,578.0,2004-06-01 00:00:00,249.0,1349.0
716,Massachusetts,556.0,2004-06-01 00:00:00,3085.0,4709.0
717,New Hampshire,458.0,2004-06-01 00:00:00,386.0,1163.0
718,New Jersey,783.0,2004-06-01 00:00:00,3838.0,6030.0
719,New York,1705.0,2004-06-01 00:00:00,6127.0,11387.0
720,Pennsylvania,2726.0,2004-06-01 00:00:00,3902.0,9167.0
721,Rhode Island,62.0,2004-06-01 00:00:00,518.0,677.0
722,Vermont,268.0,2004-06-01 00:00:00,109.0,638.0
723,Delaware,238.0,2004-06-01 00:00:00,335.0,852.0
724,District of Columbia,0.0,2004-06-01 00:00:00,243.0,318.0
725,Florida,2861.0,2004-06-01 00:00:00,7351.0,15722.0
726,Georgia,2284.0,2004-06-01 00:00:00,3665.0,9085.0
727,Maryland,1103.0,2004-06-01 00:00:00,2781.0,4849.0
728,North Carolina,2269.0,2004-06-01 00:00:00,2738.0,7985.0
729,South Carolina,1845.0,2004-06-01 00:00:00,1196.0,4211.0
730,Virginia,2228.0,2004-06-01 00:00:00,3172.0,7093.0
731,West Virginia,818.0,2004-06-01 00:00:00,388.0,1781.0
732,Illinois,2149.0,2004-06-01 00:00:00,5030.0,9816.0
733,Indiana,1664.0,2004-06-01 00:00:00,2258.0,6386.0
734,Iowa,1246.0,2004-06-01 00:00:00,735.0,2793.0
735,Kansas,945.0,2004-06-01 00:00:00,845.0,2465.0
736,Michigan,2069.0,2004-06-01 00:00:00,4347.0,8684.0
737,Minnesota,1620.0,2004-06-01 00:00:00,1905.0,5079.0
738,Missouri,1952.0,2004-06-01 00:00:00,2231.0,6099.0
739,Nebraska,819.0,2004-06-01 00:00:00,476.0,1705.0
740,North Dakota,327.0,2004-06-01 00:00:00,118.0,684.0
741,Ohio,2144.0,2004-06-01 00:00:00,4134.0,9743.0
742,South Dakota,460.0,2004-06-01 00:00:00,139.0,825.0
743,Wisconsin,2122.0,2004-06-01 00:00:00,1608.0,5526.0
744,Alabama,1545.0,2004-06-01 00:00:00,1592.0,4991.0
745,Arkansas,1132.0,2004-06-01 00:00:00,738.0,2528.0
746,Kentucky,1352.0,2004-06-01 00:00:00,1397.0,4072.0
747,Louisiana,1212.0,2004-06-01 00:00:00,1434.0,3809.0
748,Mississippi,1231.0,2004-06-01 00:00:00,677.0,3255.0
749,Oklahoma,1226.0,2004-06-01 00:00:00,1393.0,3951.0
750,Tennessee,2065.0,2004-06-01 00:00:00,2500.0,6156.0
751,Texas,4355.0,2004-06-01 00:00:00,9800.0,18572.0
752,Alaska,152.0,2004-06-01 00:00:00,171.0,483.0
753,Arizona,1126.0,2004-06-01 00:00:00,2437.0,4909.0
754,California,3979.0,2004-06-01 00:00:00,20359.0,29342.0
755,Colorado,1098.0,2004-06-01 00:00:00,1755.0,3636.0
756,Hawaii,135.0,2004-06-01 00:00:00,345.0,730.0
757,Idaho,493.0,2004-06-01 00:00:00,360.0,1299.0
758,Montana,626.0,2004-06-01 00:00:00,164.0,1092.0
759,Nevada,378.0,2004-06-01 00:00:00,784.0,1517.0
760,New Mexico,792.0,2004-06-01 00:00:00,536.0,1928.0
761,Oregon,1101.0,2004-06-01 00:00:00,1067.0,3075.0
762,Utah,641.0,2004-06-01 00:00:00,911.0,2139.0
763,Washington,1060.0,2004-06-01 00:00:00,2655.0,4849.0
764,Wyoming,444.0,2004-06-01 00:00:00,105.0,815.0
765,Connecticut,203.0,2003-08-01 00:00:00,2041.0,2876.0
766,Maine,605.0,2003-08-01 00:00:00,256.0,1390.0
767,Massachusetts,257.0,2003-08-01 00:00:00,3499.0,4738.0
768,New Hampshire,541.0,2003-08-01 00:00:00,382.0,1274.0
769,New Jersey,389.0,2003-08-01 00:00:00,4168.0,5878.0
770,New York,2046.0,2003-08-01 00:00:00,6433.0,12400.0
771,Pennsylvania,2583.0,2003-08-01 00:00:00,4710.0,9996.0
772,Rhode Island,72.0,2003-08-01 00:00:00,617.0,809.0
773,Vermont,314.0,2003-08-01 00:00:00,119.0,711.0
774,Delaware,248.0,2003-08-01 00:00:00,366.0,902.0
775,District of Columbia,0.0,2003-08-01 00:00:00,255.0,387.0
776,Florida,2857.0,2003-08-01 00:00:00,7348.0,15850.0
777,Georgia,2429.0,2003-08-01 00:00:00,3943.0,9177.0
778,Maryland,869.0,2003-08-01 00:00:00,3133.0,4973.0
779,North Carolina,2273.0,2003-08-01 00:00:00,2881.0,8266.0
780,South Carolina,1933.0,2003-08-01 00:00:00,1185.0,4306.0
781,Virginia,1962.0,2003-08-01 00:00:00,3500.0,7033.0
782,West Virginia,894.0,2003-08-01 00:00:00,376.0,1874.0
783,Illinois,2003.0,2003-08-01 00:00:00,4983.0,9680.0
784,Indiana,1725.0,2003-08-01 00:00:00,2231.0,6190.0
785,Iowa,1291.0,2003-08-01 00:00:00,812.0,2842.0
786,Kansas,926.0,2003-08-01 00:00:00,910.0,2523.0
787,Michigan,1849.0,2003-08-01 00:00:00,4804.0,8906.0
788,Minnesota,1903.0,2003-08-01 00:00:00,2065.0,5362.0
789,Missouri,2032.0,2003-08-01 00:00:00,2348.0,6319.0
790,Nebraska,814.0,2003-08-01 00:00:00,510.0,1767.0
791,North Dakota,353.0,2003-08-01 00:00:00,120.0,738.0
792,Ohio,1912.0,2003-08-01 00:00:00,4709.0,9683.0
793,South Dakota,517.0,2003-08-01 00:00:00,141.0,910.0
794,Wisconsin,2063.0,2003-08-01 00:00:00,1981.0,5739.0
795,Alabama,1555.0,2003-08-01 00:00:00,1658.0,5228.0
796,Arkansas,1145.0,2003-08-01 00:00:00,812.0,2728.0
797,Kentucky,1457.0,2003-08-01 00:00:00,1491.0,4245.0
798,Louisiana,1316.0,2003-08-01 00:00:00,1555.0,4167.0
799,Mississippi,1139.0,2003-08-01 00:00:00,898.0,3253.0
800,Oklahoma,1293.0,2003-08-01 00:00:00,1649.0,4311.0
801,Tennessee,1914.0,2003-08-01 00:00:00,2698.0,6170.0
802,Texas,4542.0,2003-08-01 00:00:00,10643.0,19827.0
803,Alaska,142.0,2003-08-01 00:00:00,176.0,480.0
804,Arizona,940.0,2003-08-01 00:00:00,2017.0,4086.0
805,California,4563.0,2003-08-01 00:00:00,19674.0,28875.0
806,Colorado,969.0,2003-08-01 00:00:00,2291.0,4097.0
807,Hawaii,165.0,2003-08-01 00:00:00,335.0,771.0
